"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S980","2020-03-25 17:00:00","901.000","142.000","0.500","21.100","0.890","914.000","","0.000","-99.000","-99.000","-99.000","25.500","","16.900",""
"C0X110","2020-03-25 17:00:00","20.000","338.000","2.500","27.000","0.690","1010.200","","0.000","-99.000","-99.000","-99.000","28.900","","22.900",""
"C0V310","2020-03-25 17:00:00","46.000","260.000","2.900","28.600","0.510","1005.900","","0.000","-99.000","-99.000","-99.000","31.800","","20.900",""
"C0G620","2020-03-25 17:00:00","110.000","348.000","1.100","26.700","0.690","999.600","","0.000","-99.000","-99.000","-99.000","30.600","","20.100",""
"C0AD50","2020-03-25 17:00:00","84.000","328.000","2.700","25.100","1.000","1003.700","","0.000","-99.000","-99.000","-99.000","29.200","","19.500",""
"C0A9A0","2020-03-25 17:00:00","24.000","292.000","1.700","26.900","0.760","1009.900","","0.000","-99.000","-99.000","-99.000","28.400","","20.600",""
"C0O830","2020-03-25 17:00:00","127.000","285.000","1.500","27.600","0.660","997.900","","0.000","-99.000","-99.000","-99.000","32.200","","20.300",""
"C0S760","2020-03-25 17:00:00","1621.000","170.000","1.400","14.900","1.000","840.400","","0.000","-99.000","-99.000","-99.000","19.500","","12.100",""
"C0X160","2020-03-25 17:00:00","26.000","220.000","2.300","27.300","0.680","1008.700","","0.000","-99.000","-99.000","-99.000","29.300","","22.500",""
"C0C490","2020-03-25 17:00:00","157.000","320.000","1.800","24.500","0.790","994.900","","0.000","-99.000","-99.000","-99.000","27.900","","19.200",""
"C0F970","2020-03-25 17:00:00","145.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R440","2020-03-25 17:00:00","1654.000","86.000","4.100","14.300","1.000","835.100","","0.000","-99.000","-99.000","-99.000","16.200","","12.500",""
"C0M690","2020-03-25 17:00:00","33.000","30.000","2.100","26.000","0.740","1007.800","","0.000","-99.000","-99.000","-99.000","28.400","","20.800",""
"C0V690","2020-03-25 17:00:00","30.000","290.000","2.100","26.200","0.790","1009.500","","0.000","-99.000","-99.000","-99.000","28.100","","22.800",""
"C0Z210","2020-03-25 17:00:00","126.000","29.000","1.100","25.100","0.710","1000.400","","0.000","-99.000","-99.000","-99.000","28.500","","18.600",""
"C0U770","2020-03-25 17:00:00","5.000","172.000","2.400","25.000","0.910","1013.400","","10.500","-99.000","-99.000","-99.000","25.600","","20.100",""
"C0Z080","2020-03-25 17:00:00","298.000","6.000","0.700","23.600","0.840","980.200","","0.000","-99.000","-99.000","-99.000","33.000","","18.100",""
"C0G640","2020-03-25 17:00:00","17.000","336.000","2.100","23.700","0.810","1013.600","","0.000","-99.000","-99.000","-99.000","26.700","","21.300",""
"C0X200","2020-03-25 17:00:00","61.000","287.000","2.800","27.400","0.670","1004.900","","0.000","-99.000","-99.000","-99.000","29.400","","20.400",""
"C0U900","2020-03-25 17:00:00","63.000","28.000","2.400","25.100","0.950","1007.100","","0.000","-99.000","-99.000","-99.000","26.600","","18.900",""
"C0Z230","2020-03-25 17:00:00","31.000","195.000","6.100","25.300","0.740","1011.200","","0.000","-99.000","-99.000","-99.000","25.600","","20.800",""
"C0F9O0","2020-03-25 17:00:00","175.000","318.000","0.400","24.300","1.000","992.600","","0.000","-99.000","-99.000","-99.000","28.600","","21.200",""
"C0C540","2020-03-25 17:00:00","46.000","287.000","1.400","23.700","0.820","1008.000","","0.000","-99.000","-99.000","-99.000","27.800","","19.700",""
"C0G770","2020-03-25 17:00:00","15.000","354.000","1.200","24.700","0.780","1011.000","","0.000","-99.000","-99.000","-99.000","26.400","","22.500",""
"C0V670","2020-03-25 17:00:00","20.000","252.000","1.500","26.900","0.710","1009.900","","0.000","-99.000","-99.000","-99.000","28.800","","22.600",""
"C0A870","2020-03-25 17:00:00","685.000","182.000","1.000","22.200","0.900","934.800","","0.000","-99.000","-99.000","-99.000","24.600","","18.000",""
"C0R220","2020-03-25 17:00:00","23.000","244.000","2.300","27.400","0.960","1009.500","","0.000","-99.000","-99.000","-99.000","29.300","","20.900",""
"C0Z220","2020-03-25 17:00:00","589.000","0.000","0.100","21.000","0.990","949.500","","0.000","-99.000","-99.000","-99.000","24.600","","16.400",""
"C0D560","2020-03-25 17:00:00","147.000","313.000","1.800","23.500","0.800","996.700","","0.000","-99.000","-99.000","-99.000","28.500","","19.700",""
"C0I380","2020-03-25 17:00:00","258.000","300.000","0.800","26.600","0.670","982.300","","0.000","-99.000","-99.000","-99.000","29.600","","20.100",""
"C0Z020","2020-03-25 17:00:00","211.000","216.000","4.200","25.600","0.750","988.600","","0.000","-99.000","-99.000","-99.000","28.500","","17.300",""
"C0Z190","2020-03-25 17:00:00","62.000","105.000","0.400","24.800","0.990","1007.100","","0.000","-99.000","-99.000","-99.000","26.100","","19.900",""
"C0C710","2020-03-25 17:00:00","143.000","306.000","1.600","24.800","0.800","996.700","","0.000","-99.000","-99.000","-99.000","27.400","","16.900",""
"C0D360","2020-03-25 17:00:00","523.000","9.000","0.600","22.600","0.850","952.800","","0.000","-99.000","-99.000","-99.000","25.900","","15.900",""
"C0C680","2020-03-25 17:00:00","228.000","291.000","2.100","23.500","0.800","985.200","","0.000","-99.000","-99.000","-99.000","27.900","","19.000",""
"C0X140","2020-03-25 17:00:00","17.000","347.000","0.700","27.000","0.710","1010.200","","0.000","-99.000","-99.000","-99.000","29.400","","22.000",""
"C0V710","2020-03-25 17:00:00","34.000","238.000","1.700","27.100","0.730","1008.100","","0.000","-99.000","-99.000","-99.000","29.200","","23.200",""
"C0G840","2020-03-25 17:00:00","32.000","10.000","1.700","24.700","0.810","1008.500","","0.000","-99.000","-99.000","-99.000","28.300","","20.500",""
"C0S890","2020-03-25 17:00:00","238.000","209.000","1.600","25.600","0.740","989.700","","0.000","-99.000","-99.000","-99.000","29.700","","17.900",""
"C0T820","2020-03-25 17:00:00","550.000","114.000","1.200","22.700","0.720","955.500","","0.000","-99.000","-99.000","-99.000","27.100","","15.100",""
"C0F9I0","2020-03-25 17:00:00","194.000","14.000","2.100","22.200","0.930","990.100","","0.000","-99.000","-99.000","-99.000","25.200","","20.400",""
"C0C650","2020-03-25 17:00:00","208.000","332.000","0.800","22.800","0.830","989.100","","0.000","-99.000","-99.000","-99.000","26.400","","18.100",""
"C0R600","2020-03-25 17:00:00","766.000","287.000","2.000","22.300","0.920","927.400","","0.000","-99.000","-99.000","-99.000","25.000","","19.800",""
"C0Z320","2020-03-25 17:00:00","646.000","0.000","0.000","22.500","0.840","942.100","","0.000","-99.000","-99.000","-99.000","26.900","","14.500",""
"C0V210","2020-03-25 17:00:00","734.000","195.000","2.300","25.600","0.580","931.500","","0.000","-99.000","-99.000","-99.000","29.300","","16.600",""
"C0K240","2020-03-25 17:00:00","1132.000","329.000","1.600","19.600","0.990","892.000","","0.000","-99.000","-99.000","-99.000","24.300","","16.000",""
"C0M520","2020-03-25 17:00:00","15.000","8.000","3.600","25.800","0.730","1010.200","","0.000","-99.000","-99.000","-99.000","27.200","","20.700",""
"C0A530","2020-03-25 17:00:00","300.000","0.000","0.000","24.200","0.920","979.000","","0.000","-99.000","-99.000","-99.000","26.500","","18.800",""
"C0E820","2020-03-25 17:00:00","220.000","25.000","1.700","23.000","0.840","988.000","","0.000","-99.000","-99.000","-99.000","27.800","","18.200",""
"C0K450","2020-03-25 17:00:00","35.000","339.000","3.100","24.700","0.720","1007.900","","0.000","-99.000","-99.000","-99.000","27.600","","20.800",""
"C0G760","2020-03-25 17:00:00","53.000","333.000","1.700","25.400","0.940","1008.900","","0.000","-99.000","-99.000","-99.000","28.200","","20.400",""
"CM0120","2020-03-25 17:00:00","4.000","40.000","3.100","23.700","0.740","1012.200","","0.000","-99.000","-99.000","-99.000","25.100","","22.300",""
"C0Z290","2020-03-25 17:00:00","946.000","111.000","2.200","18.700","0.990","910.300","","0.500","-99.000","-99.000","-99.000","22.400","","15.300",""
"C0V680","2020-03-25 17:00:00","40.000","241.000","1.500","28.000","0.710","1007.300","","0.000","-99.000","-99.000","-99.000","29.900","","22.000",""
"C0F9U0","2020-03-25 17:00:00","74.000","39.000","1.000","26.300","0.700","1004.300","","0.000","-99.000","-99.000","-99.000","28.900","","22.500",""
"C0AI10","2020-03-25 17:00:00","76.000","0.000","0.000","25.400","0.810","1003.600","","0.000","-99.000","-99.000","-99.000","28.700","","19.000",""
"C0V530","2020-03-25 17:00:00","34.000","228.000","2.100","27.600","0.630","1008.000","","0.000","-99.000","-99.000","-99.000","29.800","","20.700",""
"C0F9L0","2020-03-25 17:00:00","253.000","355.000","0.500","23.900","0.860","983.700","","0.000","-99.000","-99.000","-99.000","26.400","","19.900",""
"C0A950","2020-03-25 17:00:00","60.000","158.000","3.900","22.400","1.000","1006.600","","26.500","12.600","138.000","","23.000","","20.100",""
"C0R160","2020-03-25 17:00:00","45.000","243.000","2.900","28.000","0.810","1006.200","","0.000","-99.000","-99.000","-99.000","30.600","","20.700",""
"C0F9S0","2020-03-25 17:00:00","43.000","358.000","2.100","25.600","0.710","1007.800","","0.000","-99.000","-99.000","-99.000","28.600","","22.200",""
"C0M820","2020-03-25 17:00:00","980.000","228.000","1.500","22.200","0.690","905.400","","0.000","-99.000","-99.000","-99.000","24.600","","15.500",""
"C0G870","2020-03-25 17:00:00","12.000","358.000","2.100","22.800","0.770","1012.200","","0.000","-99.000","-99.000","-99.000","25.600","","22.000",""
"C0R530","2020-03-25 17:00:00","16.000","265.000","3.300","26.500","0.730","1009.700","","0.000","-99.000","-99.000","-99.000","26.900","","21.700",""
"C0O840","2020-03-25 17:00:00","134.000","326.000","1.200","26.500","0.690","995.200","","0.000","-99.000","-99.000","-99.000","28.900","","19.900",""
"C0A890","2020-03-25 17:00:00","40.000","151.000","0.300","24.500","0.860","1007.900","","12.500","-99.000","-99.000","-99.000","25.200","","20.500",""
"C0I010","2020-03-25 17:00:00","1562.000","169.000","1.200","19.100","0.720","848.700","","0.000","-99.000","-99.000","-99.000","23.900","","12.500",""
"C0R190","2020-03-25 17:00:00","32.000","231.000","1.700","28.300","0.730","1007.700","","0.000","-99.000","-99.000","-99.000","30.700","","19.500",""
"C0E420","2020-03-25 17:00:00","19.000","343.000","1.000","22.700","0.840","1009.100","","0.000","-99.000","-99.000","-99.000","25.200","","19.800",""
"C0I460","2020-03-25 17:00:00","110.000","47.000","2.400","26.800","0.670","1000.300","","0.000","-99.000","-99.000","-99.000","29.000","","21.500",""
"C0A9F0","2020-03-25 17:00:00","35.000","182.000","1.100","27.800","0.650","1008.800","","0.000","-99.000","-99.000","-99.000","29.600","","21.300",""
"C0F9A0","2020-03-25 17:00:00","425.000","349.000","1.200","23.800","0.770","965.500","","0.000","-99.000","-99.000","-99.000","28.400","","19.100",""
